Sender Identifier: regionB
Poll interval: 100ms
"Start Time:java.util.GregorianCalendar[time=1304425788213,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""UTC"",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2011,MONTH=4,WEEK_OF_YEAR=19,WEEK_OF_MONTH=1,DAY_OF_MONTH=3,DAY_OF_YEAR=123,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=1,AM_PM=1,HOUR=0,HOUR_OF_DAY=12,MINUTE=29,SECOND=48,MILLISECOND=213,ZONE_OFFSET=0,DST_OFFSET=0]"
Data format: Time in millis: File content on S3
1304426236570:42 1304426234577
1304426236686:42 1304426234577
1304426236799:42 1304426234577
1304426236915:42 1304426234577
1304426237031:42 1304426234577
1304426237143:42 1304426234577
1304426237255:42 1304426234577
1304426237367:42 1304426234577
1304426237487:42 1304426234577
1304426237599:42 1304426234577
1304426237711:42 1304426234577
1304426237823:42 1304426234577
1304426237939:42 1304426234577
1304426238051:42 1304426234577
1304426238171:42 1304426234577
1304426238283:42 1304426234577
1304426238399:42 1304426234577
1304426238527:42 1304426234577
1304426238639:42 1304426234577
1304426238755:42 1304426234577
1304426238907:42 1304426234577
1304426239019:42 1304426234577
1304426239135:42 1304426234577
1304426239251:42 1304426234577
1304426239363:42 1304426234577
1304426239483:42 1304426234577
1304426239603:42 1304426234577
1304426239715:42 1304426234577
1304426239831:42 1304426234577
1304426239943:42 1304426234577
1304426240059:42 1304426234577
1304426240175:42 1304426234577
1304426240287:42 1304426234577
1304426240399:42 1304426234577
1304426240531:42 1304426234577
1304426240655:42 1304426234577
1304426240767:42 1304426234577
1304426240879:42 1304426234577
1304426240991:42 1304426234577
1304426241107:42 1304426234577
1304426241223:42 1304426234577
1304426241447:42 1304426234577
1304426241563:42 1304426234577
1304426241675:42 1304426234577
1304426241791:42 1304426234577
1304426241903:42 1304426234577
1304426242035:42 1304426234577
1304426242155:42 1304426234577
1304426242271:42 1304426234577
1304426242383:42 1304426234577
1304426242515:42 1304426234577
1304426242627:42 1304426234577
1304426242747:42 1304426234577
1304426242859:42 1304426234577
1304426242971:42 1304426234577
1304426243091:42 1304426234577
1304426243203:42 1304426234577
1304426243315:42 1304426234577
1304426243427:42 1304426234577
1304426243539:42 1304426234577
1304426243655:42 1304426234577
1304426243767:42 1304426234577
1304426243887:42 1304426234577
1304426244003:42 1304426234577
1304426244119:42 1304426234577
1304426244231:42 1304426234577
1304426244343:42 1304426234577
1304426244455:42 1304426234577
1304426244567:42 1304426234577
1304426244679:42 1304426234577
1304426244795:42 1304426234577
1304426244915:42 1304426234577
1304426245031:42 1304426234577
1304426245179:42 1304426234577
1304426245295:42 1304426234577
1304426245415:42 1304426234577
1304426245527:42 1304426234577
1304426245639:42 1304426234577
1304426245751:42 1304426234577
1304426245867:42 1304426234577
1304426245979:42 1304426234577
1304426246099:43 1304426245687
1304426246223:43 1304426245687
1304426246339:43 1304426245687
1304426246459:43 1304426245687
1304426246571:43 1304426245687
1304426246683:43 1304426245687
1304426246795:43 1304426245687
1304426246907:43 1304426245687
1304426247031:43 1304426245687
1304426247151:43 1304426245687
1304426247263:43 1304426245687
1304426247379:43 1304426245687
1304426247495:43 1304426245687
1304426247607:43 1304426245687
1304426247719:43 1304426245687
1304426247835:43 1304426245687
1304426247951:43 1304426245687
1304426248063:43 1304426245687
1304426248175:43 1304426245687
1304426248291:43 1304426245687
1304426248411:43 1304426245687
1304426248523:43 1304426245687
1304426248731:43 1304426245687
1304426248847:43 1304426245687
1304426248963:43 1304426245687
1304426249079:43 1304426245687
1304426249191:43 1304426245687
1304426249307:43 1304426245687
1304426249423:43 1304426245687
1304426249535:43 1304426245687
1304426249651:43 1304426245687
1304426249763:43 1304426245687
1304426249875:43 1304426245687
1304426249987:43 1304426245687
1304426250099:43 1304426245687
1304426250211:43 1304426245687
1304426250323:43 1304426245687
1304426250435:43 1304426245687
1304426250551:43 1304426245687
1304426250663:43 1304426245687
1304426250779:43 1304426245687
1304426250925:43 1304426245687
1304426251043:43 1304426245687
1304426251159:43 1304426245687
1304426251279:43 1304426245687
1304426251399:43 1304426245687
1304426251515:43 1304426245687
1304426251627:43 1304426245687
1304426251739:43 1304426245687
1304426251851:43 1304426245687
1304426251963:43 1304426245687
1304426252131:43 1304426245687
1304426252243:43 1304426245687
1304426252351:43 1304426245687
1304426252463:43 1304426245687
1304426252575:43 1304426245687
1304426252687:43 1304426245687
1304426252811:43 1304426245687
1304426252923:43 1304426245687
1304426253039:43 1304426245687
1304426253155:43 1304426245687
1304426253267:43 1304426245687
1304426253383:43 1304426245687
1304426253499:43 1304426245687
1304426253615:43 1304426245687
1304426253727:43 1304426245687
1304426253844:43 1304426245687
1304426253960:43 1304426245687
1304426254072:43 1304426245687
1304426254184:43 1304426245687
1304426254296:43 1304426245687
1304426254408:43 1304426245687
1304426254528:43 1304426245687
1304426254640:43 1304426245687
1304426254752:43 1304426245687
1304426254872:43 1304426245687
1304426254984:43 1304426245687
1304426255152:43 1304426245687
1304426255268:43 1304426245687
1304426255456:43 1304426245687
1304426255568:43 1304426245687
1304426255688:43 1304426245687
1304426255804:43 1304426245687
1304426255916:43 1304426245687
1304426256028:43 1304426245687
1304426256140:43 1304426245687
1304426256256:43 1304426245687
1304426256376:43 1304426245687
1304426256492:43 1304426245687
1304426256608:43 1304426245687
1304426256724:43 1304426245687
1304426256836:43 1304426245687
1304426256948:44 1304426256547
1304426257072:44 1304426256547
1304426257184:44 1304426256547
1304426257296:44 1304426256547
1304426257412:44 1304426256547
1304426257524:44 1304426256547
1304426257636:44 1304426256547
1304426257752:44 1304426256547
1304426257952:44 1304426256547
1304426258064:44 1304426256547
1304426258208:44 1304426256547
1304426258328:44 1304426256547
1304426258444:44 1304426256547
1304426258560:44 1304426256547
1304426258672:44 1304426256547
1304426258784:44 1304426256547
1304426258904:44 1304426256547
1304426259016:44 1304426256547
1304426259132:44 1304426256547
1304426259244:44 1304426256547
1304426259356:44 1304426256547
1304426259472:44 1304426256547
1304426260236:44 1304426256547
1304426260360:44 1304426256547
1304426260472:44 1304426256547
1304426260584:44 1304426256547
1304426260696:44 1304426256547
1304426260812:44 1304426256547
1304426260928:44 1304426256547
1304426261044:44 1304426256547
1304426261160:44 1304426256547
1304426261280:44 1304426256547
1304426261396:44 1304426256547
1304426261512:44 1304426256547
1304426261624:44 1304426256547
1304426261736:44 1304426256547
1304426261984:44 1304426256547
1304426262096:44 1304426256547
1304426262208:44 1304426256547
1304426262320:44 1304426256547
1304426262432:44 1304426256547
1304426262548:44 1304426256547
1304426262664:44 1304426256547
1304426262924:44 1304426256547
1304426263036:44 1304426256547
1304426263152:44 1304426256547
1304426263272:44 1304426256547
1304426263384:44 1304426256547
1304426263500:44 1304426256547
1304426263612:44 1304426256547
1304426263728:44 1304426256547
1304426263840:44 1304426256547
1304426263956:44 1304426256547
1304426264068:44 1304426256547
1304426264456:44 1304426256547
1304426264572:44 1304426256547
1304426264688:44 1304426256547
1304426264804:44 1304426256547
1304426264916:44 1304426256547
1304426265028:44 1304426256547
1304426265148:44 1304426256547
1304426265260:44 1304426256547
1304426265376:44 1304426256547
1304426265488:44 1304426256547
1304426265600:44 1304426256547
1304426265712:44 1304426256547
1304426265828:44 1304426256547
1304426265944:44 1304426256547
1304426266056:44 1304426256547
1304426266172:44 1304426256547
1304426266288:44 1304426256547
1304426266400:44 1304426256547
1304426266552:44 1304426256547
1304426266672:44 1304426256547
1304426266784:44 1304426256547
1304426266900:44 1304426256547
1304426267016:44 1304426256547
1304426267136:44 1304426256547
1304426267248:44 1304426256547
1304426267372:44 1304426256547
1304426267488:44 1304426256547
1304426267604:44 1304426256547
1304426267716:44 1304426256547
1304426267828:45 1304426267422
1304426267952:45 1304426267422
1304426268064:45 1304426267422
1304426268180:45 1304426267422
1304426268292:45 1304426267422
1304426268408:45 1304426267422
1304426268524:45 1304426267422
1304426268636:45 1304426267422
1304426268752:45 1304426267422
1304426268872:45 1304426267422
1304426268984:45 1304426267422
1304426269104:45 1304426267422
1304426269220:45 1304426267422
1304426269332:45 1304426267422
1304426269444:45 1304426267422
1304426269556:45 1304426267422
1304426269668:45 1304426267422
1304426269780:45 1304426267422
1304426269896:45 1304426267422
1304426270012:45 1304426267422
1304426270184:45 1304426267422
1304426270297:45 1304426267422
1304426270409:45 1304426267422
1304426270525:45 1304426267422
1304426270651:45 1304426267422
1304426270769:45 1304426267422
1304426270881:45 1304426267422
1304426270993:45 1304426267422
1304426271177:45 1304426267422
1304426271289:45 1304426267422
1304426271405:45 1304426267422
1304426271517:45 1304426267422
1304426271629:45 1304426267422
1304426271741:45 1304426267422
1304426271869:45 1304426267422
1304426271985:45 1304426267422
1304426272097:45 1304426267422
1304426272209:45 1304426267422
1304426272321:45 1304426267422
1304426272437:45 1304426267422
1304426272549:45 1304426267422
1304426272661:45 1304426267422
1304426272781:45 1304426267422
1304426272893:45 1304426267422
1304426273005:45 1304426267422
1304426273129:45 1304426267422
1304426273245:45 1304426267422
1304426273357:45 1304426267422
1304426273469:45 1304426267422
1304426273581:45 1304426267422
1304426273841:45 1304426267422
1304426273981:45 1304426267422
1304426274093:45 1304426267422
1304426274205:45 1304426267422
1304426274321:45 1304426267422
1304426274433:45 1304426267422
1304426274545:45 1304426267422
1304426274661:45 1304426267422
1304426274773:45 1304426267422
1304426274889:45 1304426267422
1304426275001:45 1304426267422
1304426275113:45 1304426267422
1304426275225:45 1304426267422
1304426275337:45 1304426267422
1304426275473:45 1304426267422
1304426275589:45 1304426267422
1304426275701:45 1304426267422
1304426275821:45 1304426267422
1304426275933:45 1304426267422
1304426276045:45 1304426267422
1304426276157:45 1304426267422
1304426276273:45 1304426267422
1304426276385:45 1304426267422
1304426276505:45 1304426267422
1304426276617:45 1304426267422
1304426276729:45 1304426267422
1304426276849:45 1304426267422
1304426276961:45 1304426267422
1304426277073:45 1304426267422
1304426277217:45 1304426267422
1304426277329:45 1304426267422
1304426277441:45 1304426267422
1304426277557:45 1304426267422
1304426277673:45 1304426267422
1304426277801:45 1304426267422
1304426277913:45 1304426267422
1304426278025:45 1304426267422
1304426278137:45 1304426267422
1304426278253:45 1304426267422
1304426278373:45 1304426267422
1304426278485:45 1304426267422
1304426278609:45 1304426267422
1304426278733:46 1304426278293
1304426278873:46 1304426278293
1304426278993:46 1304426278293
1304426279109:46 1304426278293
1304426279221:46 1304426278293
1304426279349:46 1304426278293
1304426279461:46 1304426278293
1304426279573:46 1304426278293
1304426279689:46 1304426278293
1304426279801:46 1304426278293
1304426279921:46 1304426278293
1304426280037:46 1304426278293
1304426280153:46 1304426278293
1304426280269:46 1304426278293
1304426280385:46 1304426278293
1304426280497:46 1304426278293
1304426280613:46 1304426278293
1304426280733:46 1304426278293
1304426280845:46 1304426278293
1304426280965:46 1304426278293
1304426281081:46 1304426278293
1304426281205:46 1304426278293
1304426281325:46 1304426278293
1304426281441:46 1304426278293
1304426281565:46 1304426278293
1304426281681:46 1304426278293
1304426281797:46 1304426278293
1304426281913:46 1304426278293
1304426282025:46 1304426278293
1304426282161:46 1304426278293
1304426282277:46 1304426278293
1304426282397:46 1304426278293
1304426282513:46 1304426278293
1304426282629:46 1304426278293
1304426282745:46 1304426278293
1304426282869:46 1304426278293
1304426282981:46 1304426278293
1304426283097:46 1304426278293
1304426283209:46 1304426278293
1304426283321:46 1304426278293
1304426283437:46 1304426278293
1304426283549:46 1304426278293
1304426283665:46 1304426278293
1304426283777:46 1304426278293
1304426283889:46 1304426278293
1304426284001:46 1304426278293
1304426284117:46 1304426278293
1304426284233:46 1304426278293
1304426284349:46 1304426278293
1304426284465:46 1304426278293
1304426284581:46 1304426278293
1304426284697:46 1304426278293
1304426284817:46 1304426278293
1304426284929:46 1304426278293
1304426285049:46 1304426278293
1304426285161:46 1304426278293
1304426285273:46 1304426278293
1304426285385:46 1304426278293
1304426285505:46 1304426278293
1304426285617:46 1304426278293
1304426285729:46 1304426278293
1304426285849:46 1304426278293
1304426285961:46 1304426278293
1304426286073:46 1304426278293
1304426286201:46 1304426278293
1304426286333:46 1304426278293
1304426286453:46 1304426278293
1304426286565:46 1304426278293
1304426286677:46 1304426278293
1304426286793:46 1304426278293
1304426286990:46 1304426278293
1304426287101:46 1304426278293
1304426287218:46 1304426278293
1304426287330:46 1304426278293
1304426287442:46 1304426278293
1304426287558:46 1304426278293
1304426287670:46 1304426278293
1304426287782:46 1304426278293
1304426287898:46 1304426278293
1304426288010:46 1304426278293
1304426288130:46 1304426278293
1304426288246:46 1304426278293
1304426288362:46 1304426278293
1304426288474:46 1304426278293
1304426288590:46 1304426278293
1304426288706:46 1304426278293
1304426288822:46 1304426278293
