Sender Identifier: cmon1
Poll interval: 10ms
Start Time:java.util.GregorianCalendar[time=1314979241978,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="UTC",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=2,minimalDaysInFirstWeek=4,ERA=1,YEAR=2011,MONTH=8,WEEK_OF_YEAR=35,WEEK_OF_MONTH=1,DAY_OF_MONTH=2,DAY_OF_YEAR=245,DAY_OF_WEEK=6,DAY_OF_WEEK_IN_MONTH=1,AM_PM=1,HOUR=4,HOUR_OF_DAY=16,MINUTE=0,SECOND=41,MILLISECOND=978,ZONE_OFFSET=0,DST_OFFSET=0]
Data format: Time in millis: File content on monitored storage system
1314979253454:4 1314979249819
1314979253466:4 1314979249819
1314979253478:4 1314979249819
1314979253491:4 1314979249819
1314979253504:4 1314979249819
1314979253516:4 1314979249819
1314979253530:4 1314979249819
1314979253543:4 1314979249819
1314979253556:4 1314979249819
1314979253573:4 1314979249819
1314979253586:4 1314979249819
1314979253598:4 1314979249819
1314979253611:4 1314979249819
1314979253626:4 1314979249819
1314979253639:4 1314979249819
1314979253652:4 1314979249819
1314979253664:4 1314979249819
1314979253676:4 1314979249819
1314979253689:4 1314979249819
1314979253702:4 1314979249819
1314979253714:4 1314979249819
1314979253726:4 1314979249819
1314979253739:4 1314979249819
1314979253752:4 1314979249819
1314979253764:4 1314979249819
1314979253777:4 1314979249819
1314979253789:4 1314979249819
1314979253802:4 1314979249819
1314979253814:4 1314979249819
1314979253827:4 1314979249819
1314979253840:4 1314979249819
1314979253853:4 1314979249819
1314979253866:4 1314979249819
1314979253878:4 1314979249819
1314979253891:4 1314979249819
1314979253904:4 1314979249819
1314979253916:4 1314979249819
1314979253929:4 1314979249819
1314979253943:4 1314979249819
1314979253955:4 1314979249819
1314979253968:4 1314979249819
1314979253980:4 1314979249819
1314979253993:4 1314979249819
1314979254006:4 1314979249819
1314979254020:4 1314979249819
1314979254033:4 1314979249819
1314979254046:4 1314979249819
1314979254059:4 1314979249819
1314979254073:4 1314979249819
1314979254085:4 1314979249819
1314979254099:4 1314979249819
1314979254114:4 1314979249819
1314979254126:4 1314979249819
1314979254138:4 1314979249819
1314979254151:4 1314979249819
1314979254163:4 1314979249819
1314979254176:4 1314979249819
1314979254188:4 1314979249819
1314979254201:4 1314979249819
1314979254213:4 1314979249819
1314979254227:4 1314979249819
1314979254240:4 1314979249819
1314979254252:4 1314979249819
1314979254265:4 1314979249819
1314979254278:4 1314979249819
1314979254293:4 1314979249819
1314979254306:4 1314979249819
1314979254319:4 1314979249819
1314979254332:4 1314979249819
1314979254344:4 1314979249819
1314979254357:4 1314979249819
1314979254368:4 1314979249819
1314979254380:4 1314979249819
1314979254394:4 1314979249819
1314979254407:4 1314979249819
1314979254420:4 1314979249819
1314979254433:4 1314979249819
1314979254447:4 1314979249819
1314979254460:4 1314979249819
1314979254472:4 1314979249819
1314979254485:4 1314979249819
1314979254498:4 1314979249819
1314979254510:4 1314979249819
1314979254523:4 1314979249819
1314979254536:4 1314979249819
1314979254548:4 1314979249819
1314979254561:4 1314979249819
1314979254573:4 1314979249819
1314979254586:4 1314979249819
1314979254599:4 1314979249819
1314979254612:4 1314979249819
1314979254625:4 1314979249819
1314979254638:4 1314979249819
1314979254651:4 1314979249819
1314979254663:4 1314979249819
1314979254676:4 1314979249819
1314979254689:4 1314979249819
1314979254701:4 1314979249819
1314979254713:4 1314979249819
1314979254727:4 1314979249819
1314979254740:4 1314979249819
1314979254752:4 1314979249819
1314979254765:4 1314979249819
1314979254778:4 1314979249819
1314979254791:4 1314979249819
1314979254804:4 1314979249819
1314979254816:4 1314979249819
1314979254828:4 1314979249819
1314979254840:4 1314979249819
1314979254854:4 1314979249819
1314979254868:4 1314979249819
1314979254879:4 1314979249819
1314979254892:4 1314979249819
1314979254905:4 1314979249819
1314979254917:4 1314979249819
1314979254930:4 1314979249819
1314979254943:4 1314979249819
1314979254960:4 1314979249819
1314979254973:4 1314979249819
1314979254985:4 1314979249819
1314979254997:4 1314979249819
1314979255010:4 1314979249819
1314979255024:4 1314979249819
1314979255037:4 1314979249819
1314979255048:4 1314979249819
1314979255061:4 1314979249819
1314979255073:4 1314979249819
1314979255085:4 1314979249819
1314979255098:4 1314979249819
1314979255110:4 1314979249819
1314979255123:4 1314979249819
1314979255136:4 1314979249819
1314979255149:4 1314979249819
1314979255161:4 1314979249819
1314979255174:4 1314979249819
1314979255187:4 1314979249819
1314979255199:4 1314979249819
1314979255212:4 1314979249819
1314979255226:4 1314979249819
1314979255239:4 1314979249819
1314979255252:4 1314979249819
1314979255264:4 1314979249819
1314979255277:4 1314979249819
1314979255290:4 1314979249819
1314979255302:4 1314979249819
1314979255315:4 1314979249819
1314979255327:4 1314979249819
1314979255343:4 1314979249819
1314979255355:4 1314979249819
1314979255368:4 1314979249819
1314979255381:4 1314979249819
1314979255393:4 1314979249819
1314979255405:4 1314979249819
1314979255418:4 1314979249819
1314979255431:4 1314979249819
1314979255443:4 1314979249819
1314979255459:4 1314979249819
1314979255473:4 1314979249819
1314979255489:4 1314979249819
1314979255502:4 1314979249819
1314979255514:4 1314979249819
1314979255527:4 1314979249819
1314979255542:4 1314979249819
1314979255555:4 1314979249819
1314979255568:4 1314979249819
1314979255582:4 1314979249819
1314979255596:4 1314979249819
1314979255609:4 1314979249819
1314979255621:4 1314979249819
1314979255634:4 1314979249819
1314979255646:4 1314979249819
1314979255658:4 1314979249819
1314979255672:4 1314979249819
1314979255685:4 1314979249819
1314979255699:4 1314979249819
1314979255711:4 1314979249819
1314979255724:4 1314979249819
1314979255738:4 1314979249819
1314979255750:4 1314979249819
1314979255763:4 1314979249819
1314979255775:4 1314979249819
1314979255789:4 1314979249819
1314979255802:4 1314979249819
1314979255816:4 1314979249819
1314979255829:4 1314979249819
1314979255842:4 1314979249819
1314979255854:4 1314979249819
1314979255867:4 1314979249819
1314979255880:4 1314979249819
1314979255893:4 1314979249819
1314979255907:4 1314979249819
1314979255967:4 1314979249819
1314979255979:4 1314979249819
1314979255992:4 1314979249819
1314979256005:4 1314979249819
1314979256017:4 1314979249819
1314979256030:4 1314979249819
1314979256042:4 1314979249819
1314979256054:4 1314979249819
1314979256067:4 1314979249819
1314979256079:4 1314979249819
1314979256092:4 1314979249819
1314979256104:4 1314979249819
1314979256118:4 1314979249819
1314979256130:4 1314979249819
1314979256144:4 1314979249819
1314979256157:4 1314979249819
1314979256169:4 1314979249819
1314979256181:4 1314979249819
1314979256193:4 1314979249819
1314979256206:4 1314979249819
1314979256219:4 1314979249819
1314979256231:4 1314979249819
1314979256244:4 1314979249819
1314979256257:4 1314979249819
1314979256269:4 1314979249819
1314979256282:4 1314979249819
1314979256294:4 1314979249819
1314979256308:4 1314979249819
1314979256321:4 1314979249819
1314979256333:4 1314979249819
1314979256346:4 1314979249819
1314979256358:4 1314979249819
1314979256371:4 1314979249819
1314979256384:4 1314979249819
1314979256395:4 1314979249819
1314979256408:4 1314979249819
1314979256420:4 1314979249819
1314979256433:4 1314979249819
1314979256447:4 1314979249819
1314979256460:4 1314979249819
1314979256473:4 1314979249819
1314979256485:4 1314979249819
1314979256498:4 1314979249819
1314979256511:4 1314979249819
1314979256523:4 1314979249819
1314979256536:4 1314979249819
1314979256548:4 1314979249819
1314979256561:4 1314979249819
1314979256574:4 1314979249819
1314979256586:4 1314979249819
1314979256612:4 1314979249819
1314979256626:4 1314979249819
1314979256638:4 1314979249819
1314979256650:4 1314979249819
1314979256663:4 1314979249819
1314979256676:4 1314979249819
1314979256689:4 1314979249819
1314979256701:4 1314979249819
1314979256714:4 1314979249819
1314979256726:4 1314979249819
1314979256739:4 1314979249819
1314979256752:4 1314979249819
1314979256764:4 1314979249819
1314979256776:4 1314979249819
1314979256789:4 1314979249819
1314979256802:4 1314979249819
1314979256814:4 1314979249819
1314979256826:4 1314979249819
1314979256841:4 1314979249819
1314979256854:4 1314979249819
1314979256870:4 1314979249819
1314979256882:4 1314979249819
1314979256894:4 1314979249819
1314979256908:4 1314979249819
1314979256921:4 1314979249819
1314979256934:4 1314979249819
1314979256952:4 1314979249819
1314979256967:4 1314979249819
1314979256979:4 1314979249819
1314979256992:4 1314979249819
1314979257004:4 1314979249819
1314979257019:4 1314979249819
1314979257032:4 1314979249819
1314979257044:4 1314979249819
1314979257057:4 1314979249819
1314979257070:4 1314979249819
1314979257083:4 1314979249819
1314979257096:4 1314979249819
1314979257110:4 1314979249819
1314979257123:4 1314979249819
1314979257136:4 1314979249819
1314979257149:4 1314979249819
1314979257161:4 1314979249819
1314979257173:4 1314979249819
1314979257186:4 1314979249819
1314979257199:4 1314979249819
1314979257211:4 1314979249819
1314979257226:4 1314979249819
1314979257238:4 1314979249819
1314979257251:4 1314979249819
1314979257264:4 1314979249819
1314979257276:4 1314979249819
1314979257289:4 1314979249819
1314979257300:4 1314979249819
1314979257313:4 1314979249819
1314979257326:4 1314979249819
1314979257338:4 1314979249819
1314979257350:4 1314979249819
1314979257363:4 1314979249819
1314979257376:4 1314979249819
1314979257389:4 1314979249819
1314979257402:4 1314979249819
1314979257414:4 1314979249819
1314979257427:4 1314979249819
1314979257440:4 1314979249819
1314979257453:4 1314979249819
1314979257466:4 1314979249819
1314979257479:4 1314979249819
1314979257492:4 1314979249819
1314979257504:4 1314979249819
1314979257517:4 1314979249819
1314979257529:4 1314979249819
1314979257542:4 1314979249819
1314979257555:4 1314979249819
1314979257568:4 1314979249819
1314979257581:4 1314979249819
1314979257593:4 1314979249819
1314979257606:4 1314979249819
1314979257619:4 1314979249819
1314979257630:4 1314979249819
1314979257643:4 1314979249819
1314979257655:4 1314979249819
1314979257668:4 1314979249819
1314979257680:4 1314979249819
1314979257693:4 1314979249819
1314979257708:4 1314979249819
1314979257720:4 1314979249819
1314979257733:4 1314979249819
1314979257745:4 1314979249819
1314979257757:4 1314979249819
1314979257770:4 1314979249819
1314979257782:4 1314979249819
1314979257795:4 1314979249819
1314979257807:4 1314979249819
1314979257819:4 1314979249819
1314979257832:4 1314979249819
1314979257845:4 1314979249819
1314979257856:4 1314979249819
1314979257869:4 1314979249819
1314979257881:4 1314979249819
1314979257894:4 1314979249819
1314979257907:4 1314979249819
1314979257920:4 1314979249819
1314979257932:4 1314979249819
1314979257944:4 1314979249819
1314979257957:4 1314979249819
1314979257974:4 1314979249819
1314979257986:4 1314979249819
1314979258002:4 1314979249819
1314979258014:4 1314979249819
1314979258027:4 1314979249819
1314979258040:4 1314979249819
1314979258052:4 1314979249819
1314979258064:4 1314979249819
1314979258076:4 1314979249819
1314979258088:4 1314979249819
1314979258100:4 1314979249819
1314979258113:4 1314979249819
1314979258126:4 1314979249819
1314979258138:4 1314979249819
1314979258150:4 1314979249819
1314979258163:4 1314979249819
1314979258176:4 1314979249819
1314979258189:4 1314979249819
1314979258202:4 1314979249819
1314979258214:4 1314979249819
1314979258226:4 1314979249819
1314979258239:4 1314979249819
1314979258251:4 1314979249819
1314979258264:4 1314979249819
1314979258276:4 1314979249819
1314979258289:4 1314979249819
1314979258302:4 1314979249819
1314979258314:4 1314979249819
1314979258326:4 1314979249819
1314979258339:4 1314979249819
1314979258352:4 1314979249819
1314979258364:4 1314979249819
1314979258377:4 1314979249819
1314979258389:4 1314979249819
1314979258401:4 1314979249819
1314979258413:4 1314979249819
1314979258426:4 1314979249819
1314979258439:4 1314979249819
1314979258451:4 1314979249819
1314979258463:4 1314979249819
1314979258477:4 1314979249819
1314979258490:4 1314979249819
1314979258502:4 1314979249819
1314979258515:4 1314979249819
1314979258528:4 1314979249819
1314979258541:4 1314979249819
1314979258554:4 1314979249819
1314979258567:4 1314979249819
1314979258580:4 1314979249819
1314979258603:4 1314979249819
1314979258616:4 1314979249819
1314979258629:4 1314979249819
1314979258641:4 1314979249819
1314979258654:4 1314979249819
1314979258674:4 1314979249819
1314979258688:4 1314979249819
1314979258700:4 1314979249819
1314979258713:4 1314979249819
1314979258726:4 1314979249819
1314979258740:4 1314979249819
1314979258752:4 1314979249819
1314979258764:4 1314979249819
1314979258777:4 1314979249819
1314979258792:4 1314979249819
1314979258804:4 1314979249819
1314979258817:4 1314979249819
1314979258830:4 1314979249819
1314979258842:4 1314979249819
1314979258855:4 1314979249819
1314979258867:4 1314979249819
1314979258879:4 1314979249819
1314979258891:4 1314979249819
1314979258904:4 1314979249819
1314979258917:4 1314979249819
1314979258930:4 1314979249819
1314979258943:4 1314979249819
1314979258955:4 1314979249819
1314979258968:4 1314979249819
1314979258979:4 1314979249819
1314979258991:4 1314979249819
1314979259004:4 1314979249819
1314979259016:4 1314979249819
1314979259028:4 1314979249819
1314979259041:4 1314979249819
1314979259054:4 1314979249819
1314979259066:4 1314979249819
1314979259078:4 1314979249819
1314979259091:4 1314979249819
1314979259103:4 1314979249819
1314979259117:4 1314979249819
1314979259130:4 1314979249819
1314979259143:4 1314979249819
1314979259154:4 1314979249819
1314979259167:4 1314979249819
1314979259180:4 1314979249819
1314979259192:4 1314979249819
1314979259204:4 1314979249819
1314979259216:4 1314979249819
1314979259228:4 1314979249819
1314979259240:4 1314979249819
1314979259253:4 1314979249819
1314979259267:4 1314979249819
1314979259279:4 1314979249819
1314979259292:4 1314979249819
1314979259304:4 1314979249819
1314979259316:4 1314979249819
1314979259330:4 1314979249819
1314979259342:4 1314979249819
1314979259354:4 1314979249819
1314979259366:4 1314979249819
1314979259378:4 1314979249819
1314979259392:4 1314979249819
1314979259404:4 1314979249819
1314979259417:4 1314979249819
1314979259430:4 1314979249819
1314979259442:4 1314979249819
1314979259455:4 1314979249819
1314979259466:4 1314979249819
1314979259479:4 1314979249819
1314979259492:4 1314979249819
1314979259504:4 1314979249819
1314979259516:4 1314979249819
1314979259529:4 1314979249819
1314979259542:4 1314979249819
1314979259554:4 1314979249819
1314979259568:4 1314979249819
1314979259580:4 1314979249819
1314979259592:4 1314979249819
1314979259604:4 1314979249819
1314979259617:4 1314979249819
1314979259630:4 1314979249819
1314979259642:4 1314979249819
1314979259654:4 1314979249819
1314979259667:4 1314979249819
1314979259679:4 1314979249819
1314979259692:4 1314979249819
1314979259704:4 1314979249819
1314979259719:4 1314979249819
1314979259731:4 1314979249819
1314979259744:4 1314979249819
1314979259756:4 1314979249819
1314979259769:4 1314979249819
1314979259781:4 1314979249819
1314979259794:4 1314979249819
1314979259806:4 1314979249819
1314979259818:4 1314979249819
1314979259831:5 1314979259825
1314979259844:5 1314979259825
1314979259858:5 1314979259825
1314979259872:5 1314979259825
1314979259887:5 1314979259825
1314979259900:5 1314979259825
1314979259912:5 1314979259825
1314979259923:5 1314979259825
1314979259936:5 1314979259825
1314979259948:5 1314979259825
1314979259961:5 1314979259825
1314979259973:5 1314979259825
1314979259987:5 1314979259825
1314979259999:5 1314979259825
1314979260010:5 1314979259825
1314979260024:5 1314979259825
1314979260037:5 1314979259825
1314979260049:5 1314979259825
1314979260090:5 1314979259825
1314979260103:5 1314979259825
1314979260115:5 1314979259825
1314979260128:5 1314979259825
1314979260141:5 1314979259825
1314979260154:5 1314979259825
1314979260167:5 1314979259825
1314979260180:5 1314979259825
1314979260192:5 1314979259825
1314979260205:5 1314979259825
1314979260218:5 1314979259825
1314979260231:5 1314979259825
1314979260243:5 1314979259825
1314979260256:5 1314979259825
1314979260269:5 1314979259825
1314979260282:5 1314979259825
1314979260294:5 1314979259825
1314979260307:5 1314979259825
1314979260319:5 1314979259825
1314979260331:5 1314979259825
1314979260343:5 1314979259825
1314979260355:5 1314979259825
1314979260367:5 1314979259825
1314979260379:5 1314979259825
1314979260392:5 1314979259825
1314979260405:5 1314979259825
1314979260418:5 1314979259825
1314979260430:5 1314979259825
1314979260442:5 1314979259825
1314979260454:5 1314979259825
1314979260467:5 1314979259825
1314979260479:5 1314979259825
1314979260492:5 1314979259825
1314979260504:5 1314979259825
1314979260517:5 1314979259825
1314979260529:5 1314979259825
1314979260542:5 1314979259825
1314979260554:5 1314979259825
1314979260567:5 1314979259825
1314979260579:5 1314979259825
1314979260592:5 1314979259825
1314979260604:5 1314979259825
1314979260617:5 1314979259825
1314979260629:5 1314979259825
1314979260642:5 1314979259825
1314979260654:5 1314979259825
1314979260666:5 1314979259825
1314979260680:5 1314979259825
1314979260692:5 1314979259825
1314979260705:5 1314979259825
1314979260718:5 1314979259825
1314979260757:5 1314979259825
1314979260770:5 1314979259825
1314979260783:5 1314979259825
1314979260795:5 1314979259825
1314979260807:5 1314979259825
1314979260820:5 1314979259825
1314979260832:5 1314979259825
1314979260848:5 1314979259825
1314979260861:5 1314979259825
1314979260873:5 1314979259825
1314979260889:5 1314979259825
1314979260901:5 1314979259825
1314979260919:5 1314979259825
1314979260932:5 1314979259825
1314979260944:5 1314979259825
1314979260957:5 1314979259825
1314979260972:5 1314979259825
1314979260985:5 1314979259825
1314979260998:5 1314979259825
1314979261010:5 1314979259825
1314979261024:5 1314979259825
1314979261036:5 1314979259825
1314979261048:5 1314979259825
1314979261060:5 1314979259825
1314979261073:5 1314979259825
1314979261085:5 1314979259825
1314979261098:5 1314979259825
1314979261111:5 1314979259825
1314979261123:5 1314979259825
1314979261136:5 1314979259825
1314979261149:5 1314979259825
1314979261161:5 1314979259825
1314979261176:5 1314979259825
1314979261188:5 1314979259825
1314979261200:5 1314979259825
1314979261212:5 1314979259825
1314979261225:5 1314979259825
1314979261238:5 1314979259825
1314979261249:5 1314979259825
1314979261262:5 1314979259825
1314979261275:5 1314979259825
1314979261288:5 1314979259825
1314979261301:5 1314979259825
1314979261313:5 1314979259825
1314979261326:5 1314979259825
1314979261338:5 1314979259825
1314979261350:5 1314979259825
1314979261363:5 1314979259825
1314979261375:5 1314979259825
1314979261388:5 1314979259825
1314979261400:5 1314979259825
1314979261412:5 1314979259825
1314979261426:5 1314979259825
1314979261438:5 1314979259825
1314979261451:5 1314979259825
1314979261465:5 1314979259825
1314979261477:5 1314979259825
1314979261490:5 1314979259825
1314979261502:5 1314979259825
1314979261515:5 1314979259825
1314979261528:5 1314979259825
1314979261541:5 1314979259825
1314979261554:5 1314979259825
1314979261567:5 1314979259825
1314979261580:5 1314979259825
1314979261593:5 1314979259825
1314979261606:5 1314979259825
1314979261619:5 1314979259825
1314979261631:5 1314979259825
1314979261643:5 1314979259825
1314979261656:5 1314979259825
1314979261668:5 1314979259825
1314979261681:5 1314979259825
1314979261693:5 1314979259825
1314979261705:5 1314979259825
1314979261717:5 1314979259825
1314979261730:5 1314979259825
1314979261742:5 1314979259825
1314979261754:5 1314979259825
1314979261766:5 1314979259825
1314979261779:5 1314979259825
1314979261793:5 1314979259825
1314979261805:5 1314979259825
1314979261818:5 1314979259825
1314979261830:5 1314979259825
